work_id,instrument_id,has_instrumentation,divisions,time_signature_numerator,time_signature_denominator,current_measure,midi_number,note_name,note_name_without_octave,note_name_just_sharps,note_name_just_flats,duration,length_in_quarter_notes,is_rest,is_grace_note,starting_location,starting_location_of_current_measure,quarter_beats_per_minute,tie_status,verified,note_name_sequence,note_name_without_octave_sequence,note_name_and_duration_sequence,note_name_without_octave_and_duration_sequence,duration_sequence,melodic_sequence,melodic_and_duration_sequence,melodic_sequence_relative
101,1,1,480,4,4,9,52,E4,E,E4,E4,480,1,0,0,15360,15360,120,End tied note,1,E4;E4;F4;G4;E4;D4;E4;F4;D#/Eb4;F4,E;E;F;G;E;D;E;F;D#/Eb;F,E4:1;E4:1/2;F4:1/2;G4:1;E4;1/2;D4:3/2;E4:1/2;F4:1;D#/Eb4:1/2;F4:1/2,E:1;E:1/2;F:1/2;G:1;E:1/2;D:3/2;E:1/2;F:1;D#/Eb:1/2;F:1/2,1;1/2;1/2;1;1/2;3/2;1/2;1;1/2;1/2,52;52;53;55;52;50;52;53;51;53,52:1;52:1/2;53:1/2;55:1;52:1/2;50:3/2;52:1/2;53:1;51:1/2;53:1/2,0;1;2;-3;-2;2;1;-2;2;2
101,1,1,480,4,4,9,52,E4,E,E4,E4,240,1/2,0,0,15840,15360,120,End tied note,1,E4;F4;G4;E4;D4;E4;F4;D#/Eb4;F4;G4,E;F;G;E;D;E;F;D#/Eb;F;G,E4:1/2;F4:1/2;G4:1;E4:1/2;D4;3/2;E4:1/2;F4:1;D#/Eb4:1/2;F4:1/2;G4:1,E:1/2;F:1/2;G:1;E:1/2;D:3/2;E:1/2;F:1;D#/Eb:1/2;F:1/2;G:1,1/2;1/2;1;1/2;3/2;1/2;1;1/2;1/2;1,52;53;55;52;50;52;53;51;53;55,52:1/2;53:1/2;55:1;52:1/2;50:3/2;52:1/2;53:1;51:1/2;53:1/2;55:1,1;2;-3;-2;2;1;-2;2;2;1
101,1,1,480,4,4,9,53,F4,F,F4,F4,240,1/2,0,0,16080,15360,120,Not applicable,1,F4;G4;E4;D4;E4;F4;D#/Eb4;F4;G4;G#/Ab4,F;G;E;D;E;F;D#/Eb;F;G;G#/Ab,F4:1/2;G4:1;E4:1/2;D4:3/2;E4;1/2;F4:1;D#/Eb4:1/2;F4:1/2;G4:1;G#/Ab4:1/2,F:1/2;G:1;E:1/2;D:3/2;E:1/2;F:1;D#/Eb:1/2;F:1/2;G:1;G#/Ab:1/2,1/2;1;1/2;3/2;1/2;1;1/2;1/2;1;1/2,53;55;52;50;52;53;51;53;55;56,53:1/2;55:1;52:1/2;50:3/2;52:1/2;53:1;51:1/2;53:1/2;55:1;56:1/2,2;-3;-2;2;1;-2;2;2;1;2
101,1,1,480,4,4,9,55,G4,G,G4,G4,480,1,0,0,16320,15360,120,Not applicable,1,G4;E4;D4;E4;F4;D#/Eb4;F4;G4;G#/Ab4;A#/Bb4,G;E;D;E;F;D#/Eb;F;G;G#/Ab;A#/Bb,G4:1;E4:1/2;D4:3/2;E4:1/2;F4;1;D#/Eb4:1/2;F4:1/2;G4:1;G#/Ab4:1/2;A#/Bb4:1/2,G:1;E:1/2;D:3/2;E:1/2;F:1;D#/Eb:1/2;F:1/2;G:1;G#/Ab:1/2;A#/Bb:1/2,1;1/2;3/2;1/2;1;1/2;1/2;1;1/2;1/2,55;52;50;52;53;51;53;55;56;58,55:1;52:1/2;50:3/2;52:1/2;53:1;51:1/2;53:1/2;55:1;56:1/2;58:1/2,-3;-2;2;1;-2;2;2;1;2;-3
101,1,1,480,4,4,10,52,E4,E,E4,E4,240,1/2,0,0,18000,17280,120,Not applicable,1,E4;D4;E4;F4;D#/Eb4;F4;G4;G#/Ab4;A#/Bb4;G4,E;D;E;F;D#/Eb;F;G;G#/Ab;A#/Bb;G,E4:1/2;D4:3/2;E4:1/2;F4:1;D#/Eb4;1/2;F4:1/2;G4:1;G#/Ab4:1/2;A#/Bb4:1/2;G4:1,E:1/2;D:3/2;E:1/2;F:1;D#/Eb:1/2;F:1/2;G:1;G#/Ab:1/2;A#/Bb:1/2;G:1,1/2;3/2;1/2;1;1/2;1/2;1;1/2;1/2;1,52;50;52;53;51;53;55;56;58;55,52:1/2;50:3/2;52:1/2;53:1;51:1/2;53:1/2;55:1;56:1/2;58:1/2;55:1,-2;2;1;-2;2;2;1;2;-3;-2
101,1,1,480,4,4,10,50,D4,D,D4,D4,720,3/2,0,0,18240,17280,120,Not applicable,1,D4;E4;F4;D#/Eb4;F4;G4;G#/Ab4;A#/Bb4;G4;F4,D;E;F;D#/Eb;F;G;G#/Ab;A#/Bb;G;F,D4:3/2;E4:1/2;F4:1;D#/Eb4:1/2;F4;1/2;G4:1;G#/Ab4:1/2;A#/Bb4:1/2;G4:1;F4:1/2,D:3/2;E:1/2;F:1;D#/Eb:1/2;F:1/2;G:1;G#/Ab:1/2;A#/Bb:1/2;G:1;F:1/2,3/2;1/2;1;1/2;1/2;1;1/2;1/2;1;1/2,50;52;53;51;53;55;56;58;55;53,50:3/2;52:1/2;53:1;51:1/2;53:1/2;55:1;56:1/2;58:1/2;55:1;53:1/2,2;1;-2;2;2;1;2;-3;-2;3
101,1,1,480,4,4,10,52,E4,E,E4,E4,240,1/2,0,0,18960,17280,120,Not applicable,1,E4;F4;D#/Eb4;F4;G4;G#/Ab4;A#/Bb4;G4;F4;G#/Ab4,E;F;D#/Eb;F;G;G#/Ab;A#/Bb;G;F;G#/Ab,E4:1/2;F4:1;D#/Eb4:1/2;F4:1/2;G4;1;G#/Ab4:1/2;A#/Bb4:1/2;G4:1;F4:1/2;G#/Ab4:1/2,E:1/2;F:1;D#/Eb:1/2;F:1/2;G:1;G#/Ab:1/2;A#/Bb:1/2;G:1;F:1/2;G#/Ab:1/2,1/2;1;1/2;1/2;1;1/2;1/2;1;1/2;1/2,52;53;51;53;55;56;58;55;53;56,52:1/2;53:1;51:1/2;53:1/2;55:1;56:1/2;58:1/2;55:1;53:1/2;56:1/2,1;-2;2;2;1;2;-3;-2;3;0
101,1,1,480,4,4,11,53,F4,F,F4,F4,480,1,0,0,19200,19200,120,Not applicable,1,F4;D#/Eb4;F4;G4;G#/Ab4;A#/Bb4;G4;F4;G#/Ab4;G#/Ab4,F;D#/Eb;F;G;G#/Ab;A#/Bb;G;F;G#/Ab;G#/Ab,F4:1;D#/Eb4:1/2;F4:1/2;G4:1;G#/Ab4;1/2;A#/Bb4:1/2;G4:1;F4:1/2;G#/Ab4:1/2;G#/Ab4:1/2,F:1;D#/Eb:1/2;F:1/2;G:1;G#/Ab:1/2;A#/Bb:1/2;G:1;F:1/2;G#/Ab:1/2;G#/Ab:1/2,1;1/2;1/2;1;1/2;1/2;1;1/2;1/2;1/2,53;51;53;55;56;58;55;53;56;56,53:1;51:1/2;53:1/2;55:1;56:1/2;58:1/2;55:1;53:1/2;56:1/2;56:1/2,-2;2;2;1;2;-3;-2;3;0;4
101,1,1,480,4,4,11,51,D#/Eb4,D#/Eb,D#4,Eb4,240,1/2,0,0,19680,19200,120,Not applicable,1,D#/Eb4;F4;G4;G#/Ab4;A#/Bb4;G4;F4;G#/Ab4;G#/Ab4;C5,D#/Eb;F;G;G#/Ab;A#/Bb;G;F;G#/Ab;G#/Ab;C,D#/Eb4:1/2;F4:1/2;G4:1;G#/Ab4:1/2;A#/Bb4;1/2;G4:1;F4:1/2;G#/Ab4:1/2;G#/Ab4:1/2;C5:1/2,D#/Eb:1/2;F:1/2;G:1;G#/Ab:1/2;A#/Bb:1/2;G:1;F:1/2;G#/Ab:1/2;G#/Ab:1/2;C:1/2,1/2;1/2;1;1/2;1/2;1;1/2;1/2;1/2;1/2,51;53;55;56;58;55;53;56;56;60,51:1/2;53:1/2;55:1;56:1/2;58:1/2;55:1;53:1/2;56:1/2;56:1/2;60:1/2,2;2;1;2;-3;-2;3;0;4;0
101,1,1,480,4,4,11,53,F4,F,F4,F4,240,1/2,0,0,19920,19200,120,Not applicable,1,F4;G4;G#/Ab4;A#/Bb4;G4;F4;G#/Ab4;G#/Ab4;C5;C5,F;G;G#/Ab;A#/Bb;G;F;G#/Ab;G#/Ab;C;C,F4:1/2;G4:1;G#/Ab4:1/2;A#/Bb4:1/2;G4;1;F4:1/2;G#/Ab4:1/2;G#/Ab4:1/2;C5:1/2;C5:1/2,F:1/2;G:1;G#/Ab:1/2;A#/Bb:1/2;G:1;F:1/2;G#/Ab:1/2;G#/Ab:1/2;C:1/2;C:1/2,1/2;1;1/2;1/2;1;1/2;1/2;1/2;1/2;1/2,53;55;56;58;55;53;56;56;60;60,53:1/2;55:1;56:1/2;58:1/2;55:1;53:1/2;56:1/2;56:1/2;60:1/2;60:1/2,2;1;2;-3;-2;3;0;4;0;3
101,1,1,480,4,4,11,55,G4,G,G4,G4,480,1,0,0,20160,19200,120,Not applicable,1,G4;G#/Ab4;A#/Bb4;G4;F4;G#/Ab4;G#/Ab4;C5;C5;D#/Eb5,G;G#/Ab;A#/Bb;G;F;G#/Ab;G#/Ab;C;C;D#/Eb,G4:1;G#/Ab4:1/2;A#/Bb4:1/2;G4:1;F4;1/2;G#/Ab4:1/2;G#/Ab4:1/2;C5:1/2;C5:1/2;D#/Eb5:1/2,G:1;G#/Ab:1/2;A#/Bb:1/2;G:1;F:1/2;G#/Ab:1/2;G#/Ab:1/2;C:1/2;C:1/2;D#/Eb:1/2,1;1/2;1/2;1;1/2;1/2;1/2;1/2;1/2;1/2,55;56;58;55;53;56;56;60;60;63,55:1;56:1/2;58:1/2;55:1;53:1/2;56:1/2;56:1/2;60:1/2;60:1/2;63:1/2,1;2;-3;-2;3;0;4;0;3;4
101,1,1,480,4,4,11,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,20640,19200,120,Not applicable,1,G#/Ab4;A#/Bb4;G4;F4;G#/Ab4;G#/Ab4;C5;C5;D#/Eb5;G5,G#/Ab;A#/Bb;G;F;G#/Ab;G#/Ab;C;C;D#/Eb;G,G#/Ab4:1/2;A#/Bb4:1/2;G4:1;F4:1/2;G#/Ab4;1/2;G#/Ab4:1/2;C5:1/2;C5:1/2;D#/Eb5:1/2;G5:1,G#/Ab:1/2;A#/Bb:1/2;G:1;F:1/2;G#/Ab:1/2;G#/Ab:1/2;C:1/2;C:1/2;D#/Eb:1/2;G:1,1/2;1/2;1;1/2;1/2;1/2;1/2;1/2;1/2;1,56;58;55;53;56;56;60;60;63;67,56:1/2;58:1/2;55:1;53:1/2;56:1/2;56:1/2;60:1/2;60:1/2;63:1/2;67:1,2;-3;-2;3;0;4;0;3;4;-2
101,1,1,480,4,4,11,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,20880,19200,120,Not applicable,1,A#/Bb4;G4;F4;G#/Ab4;G#/Ab4;C5;C5;D#/Eb5;G5;F5,A#/Bb;G;F;G#/Ab;G#/Ab;C;C;D#/Eb;G;F,A#/Bb4:1/2;G4:1;F4:1/2;G#/Ab4:1/2;G#/Ab4;1/2;C5:1/2;C5:1/2;D#/Eb5:1/2;G5:1;F5:2/3,A#/Bb:1/2;G:1;F:1/2;G#/Ab:1/2;G#/Ab:1/2;C:1/2;C:1/2;D#/Eb:1/2;G:1;F:2/3,1/2;1;1/2;1/2;1/2;1/2;1/2;1/2;1;2/3,58;55;53;56;56;60;60;63;67;65,58:1/2;55:1;53:1/2;56:1/2;56:1/2;60:1/2;60:1/2;63:1/2;67:1;65:2/3,-3;-2;3;0;4;0;3;4;-2;-3
101,1,1,480,4,4,12,55,G4,G,G4,G4,480,1,0,0,21120,21120,120,Not applicable,1,G4;F4;G#/Ab4;G#/Ab4;C5;C5;D#/Eb5;G5;F5;D5,G;F;G#/Ab;G#/Ab;C;C;D#/Eb;G;F;D,G4:1;F4:1/2;G#/Ab4:1/2;G#/Ab4:1/2;C5;1/2;C5:1/2;D#/Eb5:1/2;G5:1;F5:2/3;D5:2/3,G:1;F:1/2;G#/Ab:1/2;G#/Ab:1/2;C:1/2;C:1/2;D#/Eb:1/2;G:1;F:2/3;D:2/3,1;1/2;1/2;1/2;1/2;1/2;1/2;1;2/3;2/3,55;53;56;56;60;60;63;67;65;62,55:1;53:1/2;56:1/2;56:1/2;60:1/2;60:1/2;63:1/2;67:1;65:2/3;62:2/3,-2;3;0;4;0;3;4;-2;-3;-4
101,1,1,480,4,4,12,53,F4,F,F4,F4,240,1/2,0,0,21600,21120,120,Not applicable,1,F4;G#/Ab4;G#/Ab4;C5;C5;D#/Eb5;G5;F5;D5;A#/Bb4,F;G#/Ab;G#/Ab;C;C;D#/Eb;G;F;D;A#/Bb,F4:1/2;G#/Ab4:1/2;G#/Ab4:1/2;C5:1/2;C5;1/2;D#/Eb5:1/2;G5:1;F5:2/3;D5:2/3;A#/Bb4:2/3,F:1/2;G#/Ab:1/2;G#/Ab:1/2;C:1/2;C:1/2;D#/Eb:1/2;G:1;F:2/3;D:2/3;A#/Bb:2/3,1/2;1/2;1/2;1/2;1/2;1/2;1;2/3;2/3;2/3,53;56;56;60;60;63;67;65;62;58,53:1/2;56:1/2;56:1/2;60:1/2;60:1/2;63:1/2;67:1;65:2/3;62:2/3;58:2/3,3;0;4;0;3;4;-2;-3;-4;-2
101,1,1,480,4,4,12,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,21840,21120,120,Start tied note,1,G#/Ab4;G#/Ab4;C5;C5;D#/Eb5;G5;F5;D5;A#/Bb4;G#/Ab4,G#/Ab;G#/Ab;C;C;D#/Eb;G;F;D;A#/Bb;G#/Ab,G#/Ab4:1/2;G#/Ab4:1/2;C5:1/2;C5:1/2;D#/Eb5;1/2;G5:1;F5:2/3;D5:2/3;A#/Bb4:2/3;G#/Ab4:1/2,G#/Ab:1/2;G#/Ab:1/2;C:1/2;C:1/2;D#/Eb:1/2;G:1;F:2/3;D:2/3;A#/Bb:2/3;G#/Ab:1/2,1/2;1/2;1/2;1/2;1/2;1;2/3;2/3;2/3;1/2,56;56;60;60;63;67;65;62;58;56,56:1/2;56:1/2;60:1/2;60:1/2;63:1/2;67:1;65:2/3;62:2/3;58:2/3;56:1/2,0;4;0;3;4;-2;-3;-4;-2;-1
101,1,1,480,4,4,12,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,22080,21120,120,End tied note,1,G#/Ab4;C5;C5;D#/Eb5;G5;F5;D5;A#/Bb4;G#/Ab4;G4,G#/Ab;C;C;D#/Eb;G;F;D;A#/Bb;G#/Ab;G,G#/Ab4:1/2;C5:1/2;C5:1/2;D#/Eb5:1/2;G5;1;F5:2/3;D5:2/3;A#/Bb4:2/3;G#/Ab4:1/2;G4:1/2,G#/Ab:1/2;C:1/2;C:1/2;D#/Eb:1/2;G:1;F:2/3;D:2/3;A#/Bb:2/3;G#/Ab:1/2;G:1/2,1/2;1/2;1/2;1/2;1;2/3;2/3;2/3;1/2;1/2,56;60;60;63;67;65;62;58;56;55,56:1/2;60:1/2;60:1/2;63:1/2;67:1;65:2/3;62:2/3;58:2/3;56:1/2;55:1/2,4;0;3;4;-2;-3;-4;-2;-1;0
101,1,1,480,4,4,12,60,C5,C,C5,C5,240,1/2,0,0,22320,21120,120,Start tied note,1,C5;C5;D#/Eb5;G5;F5;D5;A#/Bb4;G#/Ab4;G4;G4,C;C;D#/Eb;G;F;D;A#/Bb;G#/Ab;G;G,C5:1/2;C5:1/2;D#/Eb5:1/2;G5:1;F5;2/3;D5:2/3;A#/Bb4:2/3;G#/Ab4:1/2;G4:1/2;G4:4,C:1/2;C:1/2;D#/Eb:1/2;G:1;F:2/3;D:2/3;A#/Bb:2/3;G#/Ab:1/2;G:1/2;G:4,1/2;1/2;1/2;1;2/3;2/3;2/3;1/2;1/2;4,60;60;63;67;65;62;58;56;55;55,60:1/2;60:1/2;63:1/2;67:1;65:2/3;62:2/3;58:2/3;56:1/2;55:1/2;55:4,0;3;4;-2;-3;-4;-2;-1;0;7
101,1,1,480,4,4,12,60,C5,C,C5,C5,240,1/2,0,0,22560,21120,120,End tied note,1,C5;D#/Eb5;G5;F5;D5;A#/Bb4;G#/Ab4;G4;G4;D5,C;D#/Eb;G;F;D;A#/Bb;G#/Ab;G;G;D,C5:1/2;D#/Eb5:1/2;G5:1;F5:2/3;D5;2/3;A#/Bb4:2/3;G#/Ab4:1/2;G4:1/2;G4:4;D5:1/2,C:1/2;D#/Eb:1/2;G:1;F:2/3;D:2/3;A#/Bb:2/3;G#/Ab:1/2;G:1/2;G:4;D:1/2,1/2;1/2;1;2/3;2/3;2/3;1/2;1/2;4;1/2,60;63;67;65;62;58;56;55;55;62,60:1/2;63:1/2;67:1;65:2/3;62:2/3;58:2/3;56:1/2;55:1/2;55:4;62:1/2,3;4;-2;-3;-4;-2;-1;0;7;1
101,1,1,480,4,4,12,63,D#/Eb5,D#/Eb,D#5,Eb5,240,1/2,0,0,22800,21120,120,Not applicable,1,D#/Eb5;G5;F5;D5;A#/Bb4;G#/Ab4;G4;G4;D5;D#/Eb5,D#/Eb;G;F;D;A#/Bb;G#/Ab;G;G;D;D#/Eb,D#/Eb5:1/2;G5:1;F5:2/3;D5:2/3;A#/Bb4;2/3;G#/Ab4:1/2;G4:1/2;G4:4;D5:1/2;D#/Eb5:1/2,D#/Eb:1/2;G:1;F:2/3;D:2/3;A#/Bb:2/3;G#/Ab:1/2;G:1/2;G:4;D:1/2;D#/Eb:1/2,1/2;1;2/3;2/3;2/3;1/2;1/2;4;1/2;1/2,63;67;65;62;58;56;55;55;62;63,63:1/2;67:1;65:2/3;62:2/3;58:2/3;56:1/2;55:1/2;55:4;62:1/2;63:1/2,4;-2;-3;-4;-2;-1;0;7;1;2
101,1,1,480,4,4,13,67,G5,G,G5,G5,480,1,0,0,23040,23040,120,Not applicable,1,G5;F5;D5;A#/Bb4;G#/Ab4;G4;G4;D5;D#/Eb5;F5,G;F;D;A#/Bb;G#/Ab;G;G;D;D#/Eb;F,G5:1;F5:2/3;D5:2/3;A#/Bb4:2/3;G#/Ab4;1/2;G4:1/2;G4:4;D5:1/2;D#/Eb5:1/2;F5:1/2,G:1;F:2/3;D:2/3;A#/Bb:2/3;G#/Ab:1/2;G:1/2;G:4;D:1/2;D#/Eb:1/2;F:1/2,1;2/3;2/3;2/3;1/2;1/2;4;1/2;1/2;1/2,67;65;62;58;56;55;55;62;63;65,67:1;65:2/3;62:2/3;58:2/3;56:1/2;55:1/2;55:4;62:1/2;63:1/2;65:1/2,-2;-3;-4;-2;-1;0;7;1;2;2
101,1,1,480,4,4,13,65,F5,F,F5,F5,320,2/3,0,0,23520,23040,120,Not applicable,1,F5;D5;A#/Bb4;G#/Ab4;G4;G4;D5;D#/Eb5;F5;G5,F;D;A#/Bb;G#/Ab;G;G;D;D#/Eb;F;G,F5:2/3;D5:2/3;A#/Bb4:2/3;G#/Ab4:1/2;G4;1/2;G4:4;D5:1/2;D#/Eb5:1/2;F5:1/2;G5:1/2,F:2/3;D:2/3;A#/Bb:2/3;G#/Ab:1/2;G:1/2;G:4;D:1/2;D#/Eb:1/2;F:1/2;G:1/2,2/3;2/3;2/3;1/2;1/2;4;1/2;1/2;1/2;1/2,65;62;58;56;55;55;62;63;65;67,65:2/3;62:2/3;58:2/3;56:1/2;55:1/2;55:4;62:1/2;63:1/2;65:1/2;67:1/2,-3;-4;-2;-1;0;7;1;2;2;1
101,1,1,480,4,4,13,62,D5,D,D5,D5,320,2/3,0,0,23840,23040,120,Not applicable,1,D5;A#/Bb4;G#/Ab4;G4;G4;D5;D#/Eb5;F5;G5;G#/Ab5,D;A#/Bb;G#/Ab;G;G;D;D#/Eb;F;G;G#/Ab,D5:2/3;A#/Bb4:2/3;G#/Ab4:1/2;G4:1/2;G4;4;D5:1/2;D#/Eb5:1/2;F5:1/2;G5:1/2;G#/Ab5:1/2,D:2/3;A#/Bb:2/3;G#/Ab:1/2;G:1/2;G:4;D:1/2;D#/Eb:1/2;F:1/2;G:1/2;G#/Ab:1/2,2/3;2/3;1/2;1/2;4;1/2;1/2;1/2;1/2;1/2,62;58;56;55;55;62;63;65;67;68,62:2/3;58:2/3;56:1/2;55:1/2;55:4;62:1/2;63:1/2;65:1/2;67:1/2;68:1/2,-4;-2;-1;0;7;1;2;2;1;-1
101,1,1,480,4,4,13,58,A#/Bb4,A#/Bb,A#4,Bb4,320,2/3,0,0,24160,23040,120,Not applicable,1,A#/Bb4;G#/Ab4;G4;G4;D5;D#/Eb5;F5;G5;G#/Ab5;G5,A#/Bb;G#/Ab;G;G;D;D#/Eb;F;G;G#/Ab;G,A#/Bb4:2/3;G#/Ab4:1/2;G4:1/2;G4:4;D5;1/2;D#/Eb5:1/2;F5:1/2;G5:1/2;G#/Ab5:1/2;G5:1/2,A#/Bb:2/3;G#/Ab:1/2;G:1/2;G:4;D:1/2;D#/Eb:1/2;F:1/2;G:1/2;G#/Ab:1/2;G:1/2,2/3;1/2;1/2;4;1/2;1/2;1/2;1/2;1/2;1/2,58;56;55;55;62;63;65;67;68;67,58:2/3;56:1/2;55:1/2;55:4;62:1/2;63:1/2;65:1/2;67:1/2;68:1/2;67:1/2,-2;-1;0;7;1;2;2;1;-1;-2
101,1,1,480,4,4,13,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,24480,23040,120,Not applicable,1,G#/Ab4;G4;G4;D5;D#/Eb5;F5;G5;G#/Ab5;G5;F5,G#/Ab;G;G;D;D#/Eb;F;G;G#/Ab;G;F,G#/Ab4:1/2;G4:1/2;G4:4;D5:1/2;D#/Eb5;1/2;F5:1/2;G5:1/2;G#/Ab5:1/2;G5:1/2;F5:1/2,G#/Ab:1/2;G:1/2;G:4;D:1/2;D#/Eb:1/2;F:1/2;G:1/2;G#/Ab:1/2;G:1/2;F:1/2,1/2;1/2;4;1/2;1/2;1/2;1/2;1/2;1/2;1/2,56;55;55;62;63;65;67;68;67;65,56:1/2;55:1/2;55:4;62:1/2;63:1/2;65:1/2;67:1/2;68:1/2;67:1/2;65:1/2,-1;0;7;1;2;2;1;-1;-2;-1
101,1,1,480,4,4,13,55,G4,G,G4,G4,240,1/2,0,0,24720,23040,120,Start tied note,1,G4;G4;D5;D#/Eb5;F5;G5;G#/Ab5;G5;F5;E5,G;G;D;D#/Eb;F;G;G#/Ab;G;F;E,G4:1/2;G4:4;D5:1/2;D#/Eb5:1/2;F5;1/2;G5:1/2;G#/Ab5:1/2;G5:1/2;F5:1/2;E5:1/2,G:1/2;G:4;D:1/2;D#/Eb:1/2;F:1/2;G:1/2;G#/Ab:1/2;G:1/2;F:1/2;E:1/2,1/2;4;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;55;62;63;65;67;68;67;65;64,55:1/2;55:4;62:1/2;63:1/2;65:1/2;67:1/2;68:1/2;67:1/2;65:1/2;64:1/2,0;7;1;2;2;1;-1;-2;-1;3
101,1,1,480,4,4,14,55,G4,G,G4,G4,1920,4,0,0,24960,24960,120,End tied note,1,G4;D5;D#/Eb5;F5;G5;G#/Ab5;G5;F5;E5;G5,G;D;D#/Eb;F;G;G#/Ab;G;F;E;G,G4:4;D5:1/2;D#/Eb5:1/2;F5:1/2;G5;1/2;G#/Ab5:1/2;G5:1/2;F5:1/2;E5:1/2;G5:1/2,G:4;D:1/2;D#/Eb:1/2;F:1/2;G:1/2;G#/Ab:1/2;G:1/2;F:1/2;E:1/2;G:1/2,4;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;62;63;65;67;68;67;65;64;67,55:4;62:1/2;63:1/2;65:1/2;67:1/2;68:1/2;67:1/2;65:1/2;64:1/2;67:1/2,7;1;2;2;1;-1;-2;-1;3;-3
101,1,1,480,4,4,15,62,D5,D,D5,D5,240,1/2,0,0,27600,26880,120,Not applicable,1,D5;D#/Eb5;F5;G5;G#/Ab5;G5;F5;E5;G5;E5,D;D#/Eb;F;G;G#/Ab;G;F;E;G;E,D5:1/2;D#/Eb5:1/2;F5:1/2;G5:1/2;G#/Ab5;1/2;G5:1/2;F5:1/2;E5:1/2;G5:1/2;E5:1/2,D:1/2;D#/Eb:1/2;F:1/2;G:1/2;G#/Ab:1/2;G:1/2;F:1/2;E:1/2;G:1/2;E:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,62;63;65;67;68;67;65;64;67;64,62:1/2;63:1/2;65:1/2;67:1/2;68:1/2;67:1/2;65:1/2;64:1/2;67:1/2;64:1/2,1;2;2;1;-1;-2;-1;3;-3;-4
101,1,1,480,4,4,15,63,D#/Eb5,D#/Eb,D#5,Eb5,240,1/2,0,0,27840,26880,120,Not applicable,1,D#/Eb5;F5;G5;G#/Ab5;G5;F5;E5;G5;E5;C5,D#/Eb;F;G;G#/Ab;G;F;E;G;E;C,D#/Eb5:1/2;F5:1/2;G5:1/2;G#/Ab5:1/2;G5;1/2;F5:1/2;E5:1/2;G5:1/2;E5:1/2;C5:1/2,D#/Eb:1/2;F:1/2;G:1/2;G#/Ab:1/2;G:1/2;F:1/2;E:1/2;G:1/2;E:1/2;C:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,63;65;67;68;67;65;64;67;64;60,63:1/2;65:1/2;67:1/2;68:1/2;67:1/2;65:1/2;64:1/2;67:1/2;64:1/2;60:1/2,2;2;1;-1;-2;-1;3;-3;-4;-1
101,1,1,480,4,4,15,65,F5,F,F5,F5,240,1/2,0,0,28080,26880,120,Not applicable,1,F5;G5;G#/Ab5;G5;F5;E5;G5;E5;C5;B4,F;G;G#/Ab;G;F;E;G;E;C;B,F5:1/2;G5:1/2;G#/Ab5:1/2;G5:1/2;F5;1/2;E5:1/2;G5:1/2;E5:1/2;C5:1/2;B4:1/2,F:1/2;G:1/2;G#/Ab:1/2;G:1/2;F:1/2;E:1/2;G:1/2;E:1/2;C:1/2;B:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,65;67;68;67;65;64;67;64;60;59,65:1/2;67:1/2;68:1/2;67:1/2;65:1/2;64:1/2;67:1/2;64:1/2;60:1/2;59:1/2,2;1;-1;-2;-1;3;-3;-4;-1;1
101,1,1,480,4,4,15,67,G5,G,G5,G5,240,1/2,0,0,28320,26880,120,Not applicable,1,G5;G#/Ab5;G5;F5;E5;G5;E5;C5;B4;C5,G;G#/Ab;G;F;E;G;E;C;B;C,G5:1/2;G#/Ab5:1/2;G5:1/2;F5:1/2;E5;1/2;G5:1/2;E5:1/2;C5:1/2;B4:1/2;C5:1/2,G:1/2;G#/Ab:1/2;G:1/2;F:1/2;E:1/2;G:1/2;E:1/2;C:1/2;B:1/2;C:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,67;68;67;65;64;67;64;60;59;60,67:1/2;68:1/2;67:1/2;65:1/2;64:1/2;67:1/2;64:1/2;60:1/2;59:1/2;60:1/2,1;-1;-2;-1;3;-3;-4;-1;1;-1
101,1,1,480,4,4,15,68,G#/Ab5,G#/Ab,G#5,Ab5,240,1/2,0,0,28560,26880,120,Not applicable,1,G#/Ab5;G5;F5;E5;G5;E5;C5;B4;C5;B4,G#/Ab;G;F;E;G;E;C;B;C;B,G#/Ab5:1/2;G5:1/2;F5:1/2;E5:1/2;G5;1/2;E5:1/2;C5:1/2;B4:1/2;C5:1/2;B4:2,G#/Ab:1/2;G:1/2;F:1/2;E:1/2;G:1/2;E:1/2;C:1/2;B:1/2;C:1/2;B:2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;2,68;67;65;64;67;64;60;59;60;59,68:1/2;67:1/2;65:1/2;64:1/2;67:1/2;64:1/2;60:1/2;59:1/2;60:1/2;59:2,-1;-2;-1;3;-3;-4;-1;1;-1;-5
